address_id,street1,street2,city,state,zipcode,FIPS,county,longitude,latitude
3480,8330 N Ivanhoe St,"",Portland,OR,97203,41051,Multnomah,-122.7532348,45.5877586
3481,6580 Hwy 93 S,"",Whitefish,MT,59937,30029,Flathead,-114.3368776,48.3992571
3482,6600 MoPac Expressway S,"",Austin,TX,78749,48453,Travis,-97.8376428,30.2205343
3483,715 S Exposition,"",Austin,TX,78703,48453,Travis,-97.7757481,30.2838032
3484,1944 Illinois St.,"",Sidney,NE,69162,31033,Cheyenne,-102.9893384,41.1449571
3485,200 S 3rd St,"",Renton,WA,98055,53033,King,-122.2144409,47.4802527
3486,2220 Sunset Blvd,"",Rocklin,CA,95765,06061,Placer,-121.266007,38.7949345
3487,620 Dennery Rd,"",San Diego,CA,92173,06073,San Diego,-117.0345911,32.58315
3488,11030 W Jefferson Blvd,"",Culver City,CA,90230,06037,Los Angeles,-118.3937817,33.9963715
3489,9045 Woodcreek Oaks Boulevard,"",Roseville,CA,95747,06061,Placer,-121.3305565,38.7940789
3490,1455 NE Division,"",Gresham,OR,97030,41051,Multnomah,-122.4169493,45.5058791
3491,1900 E Richards Rd.,"",Douglas,WY,82633,56009,Converse,-105.3615934,42.7445859
3492,20151 S Hwy 212,"",Boring,OR,97009,41005,Clackamas,-122.4560813,45.4187639
3493,905 E Mead,"",Yakima,WA,98903,53077,Yakima,-120.4886895,46.5784251
3494,2635 Housley Rd,"",Annapolis,MD,21401,24003,Anne Arundel,-76.5549205,38.9872519
3495,3889 San Pablo Ave,"",Emeryville,CA,94608,06001,Alameda,-122.2800462,37.8293515
3496,1814 19th Street,"",Sacramento,CA,95814,06067,Sacramento,-121.486028,38.567982
3497,3526 King Street,"",Alexandria,VA,22302,51510,Alexandria,-77.0898302,38.8278531
3498,20620 Homestead Rd.,"",Cupertino,CA,95014,06085,Santa Clara,-122.0346804,37.3363621
3499,11919 N Jantzen Ave,"",Portland,OR,97217,41051,Multnomah,-122.6793992,45.609679
3500,3900 Wadsworth Boulevard,"",Wheatridge,CO,80033,08059,Jefferson,-105.0796749,39.7710313
3501,3930 SE Powell,"",Portland,OR,97202,41051,Multnomah,-122.622247,45.496991
3502,3919 N Market St,"",Spokane,WA,99207,53063,Spokane,-117.3673565,47.6941479
3503,554 N 3rd St,"",Laramie,WY,82070,56001,Albany,-105.5933387,41.316958
3504,3600 W 144th Ave,"",Broomfield,CO,80023,08014,Broomfield,-105.035079,39.9566994
3505,8355 N Rampart Range Rd,"",Littleton,CO,80125,08035,Douglas,-105.0752324,39.483422
3506,2800 SE Hawthorne Blvd,"",Portland,OR,97214,41051,Multnomah,-122.6374381,45.5116687
3507,189 E Lee Hwy,"",Warrenton,VA,20186,51061,Fauquier,-77.7854847,38.727475
3508,14696 N Frank Lloyd Wright,"",Scottsdale,AZ,85260,04013,Maricopa,-111.8753067,33.6193706
3509,1201 S. Plaza Way,"",Flagstaff,AZ,86001,04005,Coconino,-111.663935,35.1893697
3510,5500 Woodruff,"",Lakewood,CA,90713,06037,Los Angeles,-118.1153821,33.8568838
3511,2938 Tapp Canyon Rd,"",Simi Valley,CA,93063,06111,Ventura,-118.7154607,34.2882637
3512,8145 SW Barbur Blvd,"",Portland,OR,97219,41051,Multnomah,-122.6987557,45.4657914
3513,29834 N Cave Creek Rd,"",Cave Creek,AZ,85255,04013,Maricopa,-111.9913003,33.7572398
3514,1616 NW Blvd,"",Spokane,WA,99205,53063,Spokane,-117.436294,47.6806508
3515,2507 W Wellesley Ave,"",Spokane,WA,99205,53063,Spokane,-117.448138,47.69912
3516,1025 Alhambra Blvd,"",Sacramento,CA,95816,06067,Sacramento,-121.4646287,38.5716084
3517,1451 Ritchie Hwy,"",Arnold,MD,21012,24003,Anne Arundel,-76.5039682,39.0302561
3518,3100 Fowler Ave,"",Clovis,CA,93611,06019,Fresno,-119.6842254,36.7954471
3519,11201 Georgia Avenue,"",Wheaton,MD,20902,24031,Montgomery,-77.0503136,39.0391677
3520,555 E Calaveras Blvd,"",Milpitas,CA,95035,06085,Santa Clara,-121.8959,37.433107
3521,1650 Herndon Ave,"",Clovis,CA,93611,06019,Fresno,-119.6850468,36.8357212
3522,E 933 Mission Ave,"",Spokane,WA,99202,53063,Spokane,-117.3948069,47.6722746
3523,5980 Kingstowne Ctr,"",Alexandria,VA,22315,51059,Fairfax,-77.141455,38.7700126
3524,3131 W Holcombe Blvd,"",Houston,TX,77025,48201,Harris,-95.4257964,29.7047455
3525,"40 County Road, #804","",Fraser,CO,80442,08049,Grand,-105.8111705,39.9456032
3526,7300 Roosevelt Way NE,"",Seattle,WA,98115,53033,King,-122.3169353,47.6819523
3527,210 Washington Ave. S.,"",Kent,WA,98032,53033,King,-122.2466216,47.3803799
835,3400 Singing Hills Blvd,"",Sioux City,IA,51106,19193,Woodbury,-96.3634609,42.4336738
97,4004 Lawrenceville Hwy. NW,"",Lilburn,GA,30047,13135,Gwinnett,-84.1101959,33.9030698
1489,1380 W Elliot Rd,"",Tempe,AZ,85284,04013,Maricopa,-111.9610056,33.3509714
1555,8060 Brewerton Rd,"",Cicero,NY,13039,36067,Onondaga,-76.1175497,43.1609268
2955,14200 Palm Drive,"",Desert Hot Springs,CA,92240,06065,Riverside,-116.4999626,33.945364
2972,906 Olive St,"",Lamar,CO,81052,08099,Prowers,-102.608146,38.0874038
3364,3375 Jefferson St.,"",Napa,CA,94558,06055,Napa,-122.3018616,38.3211629
3375,122 Robles Way,"",Vallejo,CA,94591,06095,Solano,-122.2102709,38.0845104
1735,2125 NW Stewart Pkwy,"",Roseburg,OR,97471,41019,Douglas,-123.3688991,43.2352925
3595,3501 20th Ave,"",Valley,AL,35150,01017,Chambers,-85.1787248,32.8350129
3596,780 Johnson Ferry Road,Suite 625,Atlanta,GA,30342,13121,Fulton,-84.3623857,33.9075876
3600,10420 Walmart Drive,"",Hagerstown,MD,21740,24043,Washington,-77.7332262,39.5996481
3601,7360 NAVARRE PARKWAY,"",NAVARRE,FL,32566,12113,Santa Rosa,-86.9152579,30.4027729
3602,955 S WOODLAND BOULEVARD,"",DELAND,FL,32724,12127,Volusia,-81.3026401,29.0117108
3603,105 MARKET STREET,"",STARKVILLE,MS,39759,28105,Oktibbeha,-88.7937251,33.4792736
3604,13801 Landstar Blvd,"",Orlando,FL,32824,12095,Orange,-81.3647444,28.3660851
3605,343 Pinewood road,"",Sumter,SC,29150,45085,Sumter,-80.3789353,33.9057601
3606,1109 W CORBETT AVE,"",SWANSBORO,NC,28584,37133,Onslow,-77.1504936,34.6993841
3607,898 S 2550 E,"",SPANISH FORK,UT,84660,49049,Utah,-111.6140903,40.0980981
3599,500 Richland Blvd,"",Prosper,TX,75078,48085,Collin,-96.7980314,33.2203845
3598,16066 STATE HIGHWAY 121,"",Frisco,TX,75035,48085,Collin,-96.7367923,33.1285963
3555,1400 Hilltop Mall Rd,"",Richmond,CA,94806,06013,Contra Costa,-122.3283777,37.9799679
34,546 First Colonial Road,"",Virginia Beach,VA,23451,51810,Virginia Beach,-76.019743,36.8470619
3597,44100 Jefferson St,"",Indio,CA,92201,06065,Riverside,-116.2682036,33.7283776
3608,13380 E Mary Ann Cleveland Way,"",Vail,AZ,85641,04019,Pima,-110.7076997,32.0513563
3535,2300 W. Plano Parkway Bldg PLN1,"",Plano,TX,75075,48085,Collin,-96.7375747,33.0072094
3610,Plz Calle Centl State 1 735,"",Cayey,PR,736,72035,Cayey,-66.134014,18.1223769
26,Pr-2 Int. 165 Km.22.4 Bo. Media Luna,"",Toa Baja,PR,949,72137,Toa Baja,-66.2544542,18.4131132
3611,657 Phoenix Dr,"",Virginia Beach,VA,23452,51810,Virginia Beach,-76.0717097,36.8234432
3612,2215 Shelby St,"",Indianapolis,IN,46203,18097,Marion,-86.1390088,39.7370419
3613,13164 Garrett Hwy,"",Oakland,MD,21550,24023,Garrett,-79.3910772,39.422186
3615,250 5th Ave S.,Omni Nashville Hotel,Nashville,TN,37203,47037,Davidson,-86.7756531,36.1575985
3616,1030 Arlington Avenue,"",Indianapolis,IN,46219,18097,Marion,-86.0648304,39.7824791
3617,6005 E. Washington Street,"",Marion,IN,46219,18097,Marion,-86.0635731,39.7707503
3618,3808 East Washington Street,"",Indianapolis,IN,46201,18097,Marion,-86.101613,39.7695807
3619,1530 N. Shadeland Avenue,"",Indianapolis,IN,46219,18097,Marion,-86.0461488,39.7887085
3614,4401 E. 10th Street,"",Indianapolis,IN,46201,18097,Marion,-86.0952834,39.7793607
3620,119 W. 56th Street,"",Indianapolis,IN,46208,18097,Marion,-86.1601978,39.8536403
3621,1545 North Meridian Street,"",Indianapolis,IN,46202,18097,Marion,-86.1569734,39.788124
3622,6975 North Pendleton Pike,"",Indianapolis,IN,46226,18097,Marion,-86.0466686,39.826354
3623,5110 E. 38th Street,"",Indianapolis,IN,46218,18097,Marion,-86.0828216,39.8259586
3624,5005 East 56th Street,"",Indianapolis,IN,46226,18097,Marion,-86.0860173,39.8546683
3625,6509 N. Keystone Avenue,"",Indianapolis,IN,46220,18097,Marion,-86.1213431,39.8768619
3626,1616 East 86th Street,"",Indianapolis,IN,46240,18097,Marion,-86.1322014,39.9129987
3627,5925 E. 71st Street,"",Indianapolis,IN,46220,18097,Marion,-86.0665808,39.8827234
3628,7202 N. Michigan Road,"",Indianapolis,IN,46268,18097,Marion,-86.2104893,39.884976
3629,1375 West 86th Street,"",Indianapolis,IN,46260,18097,Marion,-86.1832213,39.9118625
3630,3425 W. 16th Street,"",Indianapolis,IN,46222,18097,Marion,-86.216554,39.7873314
3631,6290-92 N. College Avenue,"",Indianapolis,IN,46220,18097,Marion,-86.1467785,39.8701249
3632,111 West 38th Street,"",Indianapolis,IN,46208,18097,Marion,-86.1597956,39.8244057
3633,2330 East 46th Street,"",Indianapolis,IN,46205,18097,Marion,-86.12267,39.8407548
3634,2029 W. Washington Street,"",Indianapolis,IN,46222,18097,Marion,-86.1962318,39.7657877
3635,2975 Lafayette Road,"",Indianapolis,IN,46222,18097,Marion,-86.2192722,39.8089668
3636,5611 Georgetown Road,"",Indianapolis,IN,46254,18097,Marion,-86.2392185,39.8541464
3637,3705 Kentucky Avenue,"",Indianapolis,IN,46221,18097,Marion,-86.2416066,39.7119352
3638,3350 North High School,"",Indianapolis,IN,46224,18097,Marion,-86.2715727,39.815595
3639,5310 Rockville Road,"",Indianapolis,IN,46224,18097,Marion,-86.2508061,39.7657858
3640,5502 West 38th Street,"",Indianapolis,IN,46254,18097,Marion,-86.2567687,39.8244317
3641,5208 W. Washington Street,"",Indianapolis,IN,46241,18097,Marion,-86.2488546,39.7538317
3642,2320 Cunningham Road,"",Indianapolis,IN,46224,18097,Marion,-86.2660867,39.7982492
3643,5251 CYPRESS STREET,"",WEST MONROE,LA,71291,22073,Ouachita,-92.1895511,32.5151214
3644,820 Balmy Beach Drive,"",Apopka,FL,32703,12117,Seminole,-81.4571661,28.670504
27,1235 Quarry Street,"",Corona,CA,92879,06065,Riverside,-117.550942,33.87827
3646,Plz Paima Real Pr #3 Km 77.6,"",Humacao,PR,791,72069,Humacao,-65.8072505,18.1413658
3647,1301 N Victory Pl,"",Burbank,CA,91502,06037,Los Angeles,-118.3251932,34.1883264
3648,14325 S W 268 STREET,"",Naranja,FL,33032,12086,Miami-Dade,-80.4233515,25.5206951
14,5100 Legacy Drive,"",Plano,TX,75024,48085,Collin,-96.8004322,33.0695866
47,"9500 Euclid Ave, Ste. H1920","",Cleveland,OH,44195,39035,Cuyahoga,-81.6201534,41.5027329
3649,3851 Airport Fwy,"",Fort Worth,TX,76111,48439,Tarrant,-97.292334,32.774685
3650,RT 73 Fellowship Road,"",Mount Laurel,NJ,8054,34005,Burlington,-74.9606975,39.9314457
3651,45 SUTTERS MILL ROAD,"",ST PETERS,MO,63376,29183,St. Charles,-90.5802435,38.7788145
3652,653 GRAVOIS BLUFFS BLVD,"",FENTON,MO,63026,29189,St. Louis,-90.4387406,38.5101224
3653,7437 WATSON ROAD,"",SHREWSBURY,MO,63119,29189,St. Louis,-90.3279298,38.5802312
3654,2897 VETERANS MEMORIAL PKWY,"",SAINT CHARLES,MO,63303,29183,St. Charles,-90.5282931,38.7822485
3655,1202 S KIRKWOOD RD,"",KIRKWOOD,MO,63122,29189,St. Louis,-90.4033241,38.5630624
3656,1900 Maplewood Commons Dr,"",Maplewood,MO,63143,29189,St. Louis,-90.3310159,38.6213799
3657,1791 SE Ensign LN,"",Warrenton,OR,97146,41007,Clatsop,-123.9175792,46.1453676
3537,14901 Broschart Road,"",Rockville,MD,20850,24031,Montgomery,-77.1994378,39.0997858
3658,3902 W Riverside Blvd,"",Rockford,IL,61101,17201,Winnebago,-89.1138636,42.3130731
3540,9901 Medical Center Drive,"",Rockville,MD,20850,24031,Montgomery,-77.1981673,39.0978136
3539,9909 Medical Center Drive,"",Rockville,MD,20850,24031,Montgomery,-77.200777,39.0985144
3659,9550 Baymeadows Road,"",Jacksonville,FL,32256,12031,Duval,-81.5592999,30.2201675
3660,5336 GOLDEN TRIANGLE BOULEVARD,"",Fort Worth,TX,76244,48439,Tarrant,-97.2674774,32.9307902
37,1425 Avenue R,"",Grand Prairie,TX,75050,48439,Tarrant,-97.038778,32.7831182
3661,5001 County Road G,"",West Bend,WI,53095,55131,Washington,-88.1623756,43.3711536
3662,4725 Ashford Dunwoody Rd.,"",Dunwoody,GA,30338,13089,DeKalb,-84.3333338,33.9331541
3663,45 SUTTERS MILL ROAD,"",ST. PETERS,MO,63376,29183,St. Charles,-90.5801159,38.7787503
32,Freight Force 3752 W. 2270 S. STE A,"",West Valley City,UT,84120,49035,Salt Lake,-111.9635908,40.7293383
3664,3752 W. 2270 S. STE A,"",West Valley City,UT,84120,49035,Salt Lake,-111.9808472,40.7225719
3665,1260 East Tucson Marketplace B,"",Tucson,AZ,85713,04019,Pima,-110.9534578,32.1855573
29,5001 County Rd. G,"",West Bend,WI,53024,55131,Washington,-88.1613254,43.3721764
3666,5001 County Rd. G,"",West Bend,WI,53095,55131,Washington,-88.1623756,43.3711536
3667,5148 Kennedy Road (Suite 700),"",Forest Park,GA,30297,13063,Clayton,-84.3895212,33.6145079
3669,3270 Telegraph Rd,"",Saint Louis,MO,63125,29189,St. Louis,-90.2963576,38.4947943
3670,2000 Clements Bridge Rd,"",Deptford,NJ,8096,34015,Gloucester,-75.090804,39.839394
3671,306 Hartman Dr,"",Lebanon,TN,37087,47189,Wilson,-86.3200802,36.2258815
3672,1725 W Hunt Hwy,"",San Tan Valley,AZ,85143,04021,Pinal,-111.554131,33.150871
3673,545 Garden City Connector,"",Garden City Beach,SC,29576,45051,Horry,-79.011694,33.5882485
3674,7800 SUMMER CREEK DRIVE,"",FT. Worth,TX,76123,48439,Tarrant,-97.4080579,32.6305239
3675,11410 Anderson Rd,"",Greenville,SC,29611,45007,Anderson,-82.4778204,34.788695
3676,10001 Woodlands Pkwy,"",Woodlands,TX,77382,48339,Montgomery,-95.5883143,30.1898096
3677,589 W Main St,"",Algood,TN,38506,47141,Putnam,-85.459152,36.1856844
3678,610 Wesley Dr,"",Wood River,IL,62095,17119,Madison,-90.0702673,38.8709297
3679,39 Arapaho Village S.C.,"",Richardson,TX,75080,48113,Dallas,-96.7497692,32.961428
3681,4840 Outer Loop,"",Louisville,KY,40219,21111,Jefferson,-85.6718735,38.1357145
3682,3410 SW Market St,"",Lee,MO,64082,29095,Jackson,-94.3781948,38.8570904
3683,401 Constant Friendship Blvd,"",Abingdon,MD,21009,24025,Harford,-76.3156045,39.4623275
3685,961 N Market St,"",Waterloo,IL,62298,17133,Monroe,-90.1572007,38.3589877
3686,379 W PONTOON RD,"",Granite City,IL,62040,17119,Madison,-90.1414543,38.7365698
3687,400 Junction Dr,"",Glen Carbon,IL,62034,17119,Madison,-89.9524688,38.7757424
3688,1530 West Hwy 50,"",O Fallon,IL,62269,17163,St. Clair,-89.953982,38.5947949
3689,2608 Green Mount Commons Dr,"",Belleville,IL,62221,17163,St. Clair,-89.923321,38.5220535
3690,2760 No. Dirksen Pkwy,"",Springfield,IL,62702,17167,Sangamon,-89.6007359,39.8395448
3691,3401 Freedom Dr,"",Springfield,IL,62704,17167,Sangamon,-89.7099437,39.7521047
3692,2610 N Prospect Ave,"",Champaign,IL,61822,17019,Champaign,-88.25494,40.1472094
3693,1901 Market Way,"",Watertown,WI,53094,55055,Jefferson,-88.7307541,43.1622517
3694,4781 E Rockton Rd,"",Roscoe,IL,61073,17201,Winnebago,-89.0242061,42.453894
3695,2811 CREEK DR,"",JONESBORO,AR,72401,05031,Craighead,-90.6715233,35.8256169
3696,820 S Rand Rd,"",Lake Zurich,IL,60047,17097,Lake,-88.0917172,42.1852357
3697,365 Lake Marian Road,"",Carpentersville,IL,60110,17089,Kane,-88.2616311,42.1197545
3698,1455 E Lake Cook Rd,"",Wheeling,IL,60090,17031,Cook,-87.9527787,42.1523421
3699,4115 E Lincoln Way,"",Sterling,IL,61081,17195,Whiteside,-89.6450861,41.8146253
3700,21101 Mcguire Rd,"",Harvard,IL,60033,17111,McHenry,-88.6091013,42.4053552
3701,4000 Route #173,"",Zion,IL,60099,17097,Lake,-87.8675578,42.4664966
3702,3S100 Route 53,"",Glen Ellyn,IL,60137,17043,DuPage,-88.0569245,41.8286517
3703,5511 Murfreesboro Road,"",La Vergne,TN,37086,47149,Rutherford,-86.54559,36.0147957
3704,21000 Western Ave,"",Olympia Fields,IL,60461,17031,Cook,-87.6775296,41.5075885
3706,4650 W North Ave,"",Chicago,IL,60639,17031,Cook,-87.7428073,41.911491
3707,825 Malerich Dr,"",Lincoln,IL,62656,17107,Logan,-89.398165,40.154229
3708,12690 S Route 59,"",Plainfield,IN,60585,17197,Will,-88.206702,41.653475
3709,5307 RT. 251,"",La Salle,IL,61354,17099,LaSalle,-89.1211327,41.3436177
3710,test,"",LOUISVILLE,KY,40243,21111,Jefferson,-85.5199838,38.2432026
3711,1309 E Hackberry Street,"",LOUISVILLE,KY,40243,18175,Washington,-86.0838035,38.6129564
3712,1309 E Hackberry Street,"",Salem,IN,47167,18175,Washington,-86.0843874,38.6131976
3713,7219 Walton St,"",Rockford,IL,61108,17201,Winnebago,-88.9732484,42.2660241
3714,1143 SMILEY AVE,"",CINCINNATI,OH,45240,39061,Hamilton,-84.5192697,39.2971968
3715,540 Harry Sauner Rd,"",Hillsboro,OH,45133,39071,Highland,-83.6217065,39.2277423
3716,300 Greenbriar Dr,"",Normal,IL,61761,17113,McLean,-88.9492785,40.5151782
3717,2552 W. 75th St,"",Naperville,IL,60540,17043,DuPage,-88.1981762,41.7451704
3718,2300 Us Highway 34,"",Oswego,IL,60543,17093,Kendall,-88.302364,41.7036618
3719,12495 State Route 143,"",Highland,IL,62249,17119,Madison,-89.6836776,38.7609329
3720,2591 12TH ST,"",CARLYLE,IL,62231,17027,Clinton,-89.3767706,38.629536
3721,4700 135th St,"",Crestwood,IL,60445,17031,Cook,-87.7341911,41.6484389
3722,4005 167th St,"",Country Club Hills,IL,60478,17031,Cook,-87.7161841,41.5834121
3723,2189 75th St,"",Darien,IL,60561,17043,DuPage,-88.0000609,41.7487443
3724,501 E LINCOLN HWY,"",NEW LENOX,IL,60451,17197,Will,-87.9533912,41.5146847
3725,900 South Route 83,"",Villa Park,IL,60181,17043,DuPage,-87.962731,41.8717086
3726,3320 South Cicero Avenue,"",Cicero,IL,60804,17031,Cook,-87.747103,41.8309109
3727,6495 COUNTRY CLUB RD,"",MURPHYSBORO,IL,62966,17077,Jackson,-89.2830928,37.7596276
3728,300 LEIGH AVE,"",ANNA,IL,62906,17181,Union,-89.2230958,37.4617617
3729,2802 Outer Road Drive,"",Marion,IL,62959,17199,Williamson,-88.9716035,37.7481988
3730,16241 S Farrell Rd,"",Lockport,IL,60441,17197,Will,-88.0232758,41.5921002
3731,4625 E Maryland St,"",Decatur,IL,62521,17115,Macon,-88.8842192,39.8199369
3732,333 E Us Route 6,"",Morris,MO,60450,17063,Grundy,-88.4173395,41.3848857
3733,2900 KIRK RD,"",AURORA,IL,60502,17089,Kane,-88.2829143,41.8153052
3734,4224 N Prospect St,"",Decatur,IL,62526,17115,Macon,-88.9512618,39.8997851
3735,2000 Orchard Rd,"",Montgomery,IL,60538,17093,Kendall,-88.3727964,41.7202369
3736,4101 N Vermilion St Ste A,"",Danville,IL,61834,17183,Vermilion,-87.6282014,40.201316
3737,401 River Rd,"",East Peoria,IL,61611,17179,Tazewell,-89.5849671,40.6835758
3738,"2080 No, IL-50","",Bourbonnais,IL,60914,17091,Kankakee,-87.8466877,41.1901676
3739,2424 W Jefferson St,"",Joliet,IL,60435,17197,Will,-88.142343,41.519764
3740,7831 Paseo Del Norte Blvd,"",El Paso,TX,79901,48141,El Paso,-106.57903,31.8836558
3741,1661 Jungermann Rd,"",Saint Peters,MO,63304,29183,St. Charles,-90.5888372,38.7451858
3742,155 E Courtland St,"",Morton,IL,61550,17179,Tazewell,-89.461662,40.6301035
3743,730 Tenney St,"",Kewanee,IL,61443,17073,Henry,-89.9222573,41.221036
3744,8520 N Beach St,"",Fort Worth,TX,76244,48439,Tarrant,-97.2865307,32.8951702
3745,2401 Avondale Haslet Road,"",Fort Worth,TX,76052,48439,Tarrant,-97.4114323,32.9676657
3746,1035 Hickory Creek Blvd,"",Hickory Creek,TX,75065,48121,Denton,-97.0458534,33.1286185
3747,621 Uptown Blvd,"",Cedar Hill,TX,75104,48113,Dallas,-96.9469143,32.5973199
3748,3801 W State High,"",Corsicana,TX,75110,48349,Navarro,-96.50585,32.066162
3751,915 E Randol Mill Rd,"",Arlington,TX,76011,48439,Tarrant,-97.0948739,32.7511914
3752,1635 Market Place Blvd,"",Irving,TX,75063,48113,Dallas,-96.9675546,32.9203707
3753,700 E Ennis Ave,"",Ennis,TX,75119,48139,Ellis,-96.6214262,32.3327404
3754,802 E US Highway 80,"",Forney,TX,75126,48257,Kaufman,-96.4477546,32.7435309
3755,3060 Justin RD,"",Highland Village,TX,75077,48121,Denton,-97.0781437,33.0768455
3756,1316 S State St,"",Jersey,IL,62052,17083,Jersey,-90.318673,39.1035161
3757,8915 N Allen Rd,"",Peoria,IL,61615,17143,Peoria,-89.6339912,40.7957038
3758,150 CONCORD COMMONS PL SW,"",CONCORD,NC,28027,37025,Cabarrus,-80.6224583,35.3890859
3759,6185 Retail Rd,"",Dallas,TX,75231,48113,Dallas,-96.7544177,32.8626377
3760,5211 Broadway St,"",Quincy,IL,62305,17001,Adams,-91.3321607,39.9379888
3761,115 West Fm 544,"",Murphy,TX,75094,48085,Collin,-96.6152497,33.0134515
3762,2050 N Highway 78,"",West Valley City,TX,75098,48085,Collin,-96.5113089,33.0248824
3763,5302 N Garland Ave,"",Garland,TX,75040,48113,Dallas,-96.642842,32.962819
3764,1730 E Jackson St,"",Macomb,IL,61455,17109,McDonough,-90.6414438,40.4609994
3765,3930 44th Avenue Dr,"",Moline,IL,61265,17161,Rock Island,-90.4630542,41.4698661
3766,4101 Highway 121,"",Bedford,TX,76021,48439,Tarrant,-97.1059941,32.8642021
3749,6401 NE Loop 820,"","North Richland Hill, TX 76180",TX,76180,48439,Tarrant,-97.2465756,32.8426368
3767,2801 E Interstate 20,"",Hudson Oaks,TX,76087,48367,Parker,-97.7095945,32.7560546
3768,Walmart-371 Granbury,"",Granbury,TX,76048,48221,Hood,-97.7802647,32.4320119
3769,1200 W Main St,"",Gun Barrel City,TX,75156,48213,Henderson,-96.1351993,32.3330501
3770,1200 N Highway 77,"",Waxahachie,TX,75165,48139,Ellis,-96.8379474,32.4167598
3771,1900 W Moore Ave,"",Terrell,TX,75160,48257,Kaufman,-96.3061602,32.7397644
3773,100 Ryan Drive,"",Red Oak,TX,75154,48139,Ellis,-96.8158409,32.5344976
3774,9001 Apollo Way,"",Downey,CA,90242,06037,Los Angeles,-118.1285433,33.9245953
3775,17150 GALE AVE,"",CITY OF INDUSTRY,CA,91745,06037,Los Angeles,-117.932406,33.9983319
3776,11822 Gilbert St,"",Garden Grove,CA,92841,06059,Orange,-117.9642564,33.7906515
3777,1231 S SANDERSON AVE,"",HEMET,CA,92545,06065,Riverside,-117.0098913,33.7266112
3778,7075 W Wheatland Rd,"",Dallas,TX,75249,48113,Dallas,-96.9445654,32.6494753
3779,1340 S Beach Blvd,"",La Habra,CA,90631,06059,Orange,-117.9660867,33.9149135
3780,3855 Lamar Ave,"",Paris,TX,75462,48277,Lamar,-95.5056407,33.6646972
3781,1521 N Cockrell Hill Rd,"",Dallas,TX,75211,48113,Dallas,-96.897282,32.7633409
3783,1731 E Avenue J,"",Lancaster,CA,93535,06037,Los Angeles,-118.0976993,34.6923902
3782,3412 COLLEGE AVE,"",SAN DIEGO,CA,92115,06073,San Diego,-117.05348,32.7415988
3784,44665 Valley Central Way,"",Lancaster,CA,93536,06037,Los Angeles,-118.1740701,34.6939857
3785,1950 Auto Center Drive,"",Glendora,CA,91740,06037,Los Angeles,-117.8258644,34.1166115
3786,2701 STATE HIGHWAY 50,"",Commerce,TX,75428,48231,Hunt,-95.9147219,33.2350875
3787,2100 N LONG BEACH BLVD,"",COMPTON,CA,90221,06037,Los Angeles,-118.208253,33.9099638
3788,4651 Firestone Blvd,"",South Gate,CA,90280,06037,Los Angeles,-118.1878582,33.9535023
3789,1205 S Il Route 31,"",Crystal Lake,IL,60014,17111,McHenry,-88.2832182,42.2092602
3790,1836 S Main St,"",Weatherford,TX,76086,48367,Parker,-97.7948226,32.7314886
3791,5200 Fairmont Pkwy,"",Pasadena,CA,77505,48201,Harris,-95.1614805,29.6465701
3792,6060 N Fry Rd,"",Katy,TX,77449,48201,Harris,-95.716491,29.8603156
3793,4412 North Fwy,"",Houston,TX,77022,48201,Harris,-95.3776872,29.8300006
3794,6800 W Us Highway 34,"",Plano,IL,60545,17093,Kendall,-88.5631754,41.6539573
3795,3626 Touhy Ave,"",Skokie,IL,60076,17031,Cook,-87.7190858,42.0127817
3796,150 Smith Rd,"",Saint CHarles,IL,60174,17043,DuPage,-88.2604147,41.923569
3797,951 W Belt Line Rd,"",Desoto,TX,75115,48113,Dallas,-96.8798363,32.5929236
3798,505 Riverstone Pkwy,"",Kankakee,CA,60901,17091,Kankakee,-87.861371,41.080468
3799,7250 Carson Blvd,"",Long Beach,CA,90808,06037,Los Angeles,-118.0909391,33.8290583
3800,3943 Grand Ave,"",Chino,CA,91710,06071,San Bernardino,-117.7200268,33.9955043
3802,3000 E FRANKLIN BLVD,"",GASTONIA,NC,28056,37071,Gaston,-81.1241832,35.262467
3803,781 Leonard Ave,"",Albemarle,NC,28001,37167,Stanly,-80.175749,35.3400032
3804,1313 N Fry Rd,"",Katy,TX,77449,48201,Harris,-95.7220108,29.7890147
3805,901 NC HIGHWAY 16 S,"",Taylorsville,NC,28681,37003,Alexander,-81.1759556,35.9090973
3806,14215 Fm 2100 Rd,"",Crosby,TX,77532,48201,Harris,-95.0655619,29.8942391
3807,6702 Seawall Blvd,"",Galveston,TX,77551,48167,Galveston,-94.8329455,29.2651472
3808,1701 W Fm 646 Rd,"",League City,TX,77573,48167,Galveston,-95.0603127,29.4873528
3809,169 NORMAN STATION BLVD,"",MOORESVILLE,NC,28117,37097,Iredell,-80.8552243,35.5891693
3810,323 S Arlington St,"",Salisbury,WI,28144,37159,Rowan,-80.466521,35.655395
3811,155 Louetta Xing,"",Spring,TX,77373,48201,Harris,-95.4302867,30.0647449
3812,9235 N Sam Houston Pkwy E,"",Humble,TX,77396,48201,Harris,-95.2526109,29.9363259
3813,1644 Robert St S,"",St. Paul,MN,55118,27037,Dakota,-93.077496,44.8969696
3814,9460 W Sam Houston Pkwy S,"",Houston,TX,77099,48201,Harris,-95.5613998,29.6793659
3815,2050 N Highway 78,"",Wylie,TX,75098,48085,Collin,-96.5112856,33.0249076
